Time [s],Force sensor Rx,Stepper PUL
0.240517875,1,1
0.240544250,0,1
0.240561125,1,1
0.240570250,0,1
0.240587125,1,1
0.240596250,0,1
0.240604500,1,1
0.240613500,0,1
0.240621875,1,1
0.240630875,0,1
0.240656500,1,1
0.240682875,0,1
0.240691250,1,1
0.240769625,0,1
0.240777875,1,1
0.240786875,0,1
0.240803875,1,1
0.240812875,0,1
0.240829875,1,1
0.240856250,0,1
0.240881875,1,1
0.240890875,0,1
0.240933875,1,1
0.240942875,0,1
0.240951250,1,1
0.240968875,0,1
0.240977250,1,1
0.240986250,0,1
0.241003250,1,1
0.241029625,0,1
0.241037875,1,1
0.241073000,0,1
0.241081250,1,1
0.241099000,0,1
0.241107250,1,1
0.241116250,0,1
0.241150625,1,1
0.241159625,0,1
0.241176625,1,1
0.241203000,0,1
0.241211250,1,1
0.241220250,0,1
0.241237250,1,1
0.241246250,0,1
0.241254625,1,1
0.241289625,0,1
0.241315250,1,1
0.241333000,0,1
0.241350000,1,1
0.241376375,0,1
0.241410625,1,1
0.241437000,0,1
0.241445375,1,1
0.241463000,0,1
0.241471250,1,1
0.241489000,0,1
0.241497375,1,1
0.241506375,0,1
0.241523375,1,1
0.241549625,0,1
0.241566625,1,1
0.241584375,0,1
0.241592625,1,1
0.241610375,0,1
0.241618625,1,1
0.241636375,0,1
0.241644625,1,1
0.241653750,0,1
0.241670625,1,1
0.241688375,0,1
0.241714000,1,1
0.242444250,1,0
0.245444500,1,1
0.248445125,1,0
0.250295625,0,0
0.250304000,1,0
0.250382250,0,0
0.250390625,1,0
0.250399625,0,0
0.250416625,1,0
0.250425625,0,0
0.250434000,1,0
0.250469000,0,0
0.250503375,1,0
0.250512375,0,0
0.250529375,1,0
0.250555625,0,0
0.250581375,1,0
0.250642375,0,0
0.250650625,1,0
0.250659750,0,0
0.250668000,1,0
0.250677000,0,0
0.250702625,1,0
0.250729000,0,0
0.250737375,1,0
0.250763750,0,0
0.250780625,1,0
0.250789750,0,0
0.250806750,1,0
0.250815750,0,0
0.250824000,1,0
0.250833000,0,0
0.250841375,1,0
0.250850375,0,0
0.250876000,1,0
0.250902375,0,0
0.250910750,1,0
0.250989125,0,0
0.250997375,1,0
0.251006375,0,0
0.251023375,1,0
0.251032375,0,0
0.251049375,1,0
0.251075750,0,0
0.251101375,1,0
0.251110500,0,0
0.251153375,1,0
0.251162500,0,0
0.251170750,1,0
0.251188500,0,0
0.251196750,1,0
0.251205750,0,0
0.251222750,1,0
0.251249125,0,0
0.251257375,1,0
0.251292375,0,0
0.251300750,1,0
0.251318500,0,0
0.251326750,1,0
0.251335750,0,0
0.251370125,1,0
0.251379125,0,0
0.251396125,1,0
0.251422500,0,0
0.251430750,1,0
0.251439875,0,0
0.251456750,1,0
0.251465875,0,0
0.251471875,0,1
0.251474125,1,1
0.251509125,0,1
0.251534750,1,1
0.251552500,0,1
0.251569500,1,1
0.251595875,0,1
0.251630125,1,1
0.251656500,0,1
0.251664875,1,1
0.251682500,0,1
0.251690875,1,1
0.251708500,0,1
0.251716875,1,1
0.251725875,0,1
0.251742875,1,1
0.251769250,0,1
0.251786125,1,1
0.251803875,0,1
0.251812125,1,1
0.251829875,0,1
0.251838125,1,1
0.251855875,0,1
0.251864125,1,1
0.251873250,0,1
0.251890125,1,1
0.251907875,0,1
0.251933500,1,1
0.254459250,1,0
0.257446250,1,1
0.260073125,0,1
0.260081375,1,1
0.260159750,0,1
0.260168125,1,1
0.260177125,0,1
0.260194125,1,1
0.260203125,0,1
0.260211375,1,1
0.260246500,0,1
0.260280750,1,1
0.260289750,0,1
0.260306750,1,1
0.260333125,0,1
0.260358750,1,1
0.260419750,0,1
0.260428125,1,1
0.260437125,0,1
0.260445500,1,1
0.260446875,1,0
0.260454500,0,0
0.260480125,1,0
0.260506500,0,0
0.260514750,1,0
0.260541125,0,0
0.260558125,1,0
0.260567125,0,0
0.260584125,1,0
0.260593125,0,0
0.260601500,1,0
0.260610500,0,0
0.260618750,1,0
0.260627875,0,0
0.260653500,1,0
0.260679875,0,0
0.260688125,1,0
0.260766500,0,0
0.260774875,1,0
0.260783875,0,0
0.260800875,1,0
0.260809875,0,0
0.260826875,1,0
0.260853250,0,0
0.260878875,1,0
0.260887875,0,0
0.260930875,1,0
0.260939875,0,0
0.260948250,1,0
0.260965875,0,0
0.260974250,1,0
0.260983250,0,0
0.261000250,1,0
0.261026625,0,0
0.261034875,1,0
0.261069875,0,0
0.261078250,1,0
0.261095875,0,0
0.261104250,1,0
0.261113250,0,0
0.261147500,1,0
0.261156625,0,0
0.261173625,1,0
0.261199875,0,0
0.261216875,1,0
0.261225875,0,0
0.261234250,1,0
0.261243250,0,0
0.261251625,1,0
0.261286625,0,0
0.261312250,1,0
0.261329875,0,0
0.261346875,1,0
0.261373250,0,0
0.261407625,1,0
0.261434000,0,0
0.261442250,1,0
0.261460000,0,0
0.261468250,1,0
0.261486000,0,0
0.261494250,1,0
0.261503250,0,0
0.261520250,1,0
0.261546625,0,0
0.261555000,1,0
0.261581375,0,0
0.261589625,1,0
0.261607250,0,0
0.261615625,1,0
0.261633375,0,0
0.261641625,1,0
0.261659375,0,0
0.261667625,1,0
0.261685375,0,0
0.261711000,1,0
0.263487625,1,1
0.266447875,1,0
0.269448250,1,1
0.270067250,0,1
0.270075500,1,1
0.270153875,0,1
0.270162250,1,1
0.270171250,0,1
0.270188250,1,1
0.270197250,0,1
0.270205500,1,1
0.270240625,0,1
0.270274875,1,1
0.270283875,0,1
0.270300875,1,1
0.270327250,0,1
0.270352875,1,1
0.270414000,0,1
0.270422250,1,1
0.270431250,0,1
0.270439625,1,1
0.270448625,0,1
0.270474250,1,1
0.270500625,0,1
0.270534875,1,1
0.270544000,0,1
0.270552250,1,1
0.270561250,0,1
0.270578250,1,1
0.270587375,0,1
0.270595625,1,1
0.270604625,0,1
0.270613000,1,1
0.270622000,0,1
0.270647625,1,1
0.270674000,0,1
0.270682250,1,1
0.270760625,0,1
0.270769000,1,1
0.270778000,0,1
0.270795000,1,1
0.270804000,0,1
0.270821000,1,1
0.270847375,0,1
0.270873000,1,1
0.270882000,0,1
0.270925000,1,1
0.270934000,0,1
0.270942375,1,1
0.270960000,0,1
0.270968375,1,1
0.270977375,0,1
0.270994375,1,1
0.271020750,0,1
0.271029000,1,1
0.271064000,0,1
0.271072375,1,1
0.271090000,0,1
0.271098375,1,1
0.271107375,0,1
0.271141750,1,1
0.271150750,0,1
0.271167750,1,1
0.271194125,0,1
0.271211000,1,1
0.271220125,0,1
0.271228375,1,1
0.271237375,0,1
0.271245750,1,1
0.271280750,0,1
0.271306375,1,1
0.271324125,0,1
0.271341000,1,1
0.271367375,0,1
0.271401750,1,1
0.271428125,0,1
0.271436375,1,1
0.271454125,0,1
0.271462375,1,1
0.271480125,0,1
0.271488375,1,1
0.271497500,0,1
0.271514375,1,1
0.271540750,0,1
0.271575125,1,1
0.271601500,0,1
0.271609750,1,1
0.271627500,0,1
0.271635750,1,1
0.271644750,0,1
0.271653125,1,1
0.271679500,0,1
0.271705125,1,1
0.272449250,1,0
0.274462375,1,1
0.276449875,1,0
0.278449875,1,1
0.280078750,0,1
0.280087000,1,1
0.280165375,0,1
0.280173750,1,1
0.280182750,0,1
0.280199750,1,1
0.280208750,0,1
0.280217000,1,1
0.280252125,0,1
0.280286375,1,1
0.280295375,0,1
0.280312375,1,1
0.280338750,0,1
0.280364375,1,1
0.280425375,0,1
0.280433750,1,1
0.280442750,0,1
0.280450250,0,0
0.280451125,1,0
0.280460125,0,0
0.280485750,1,0
0.280512125,0,0
0.280546375,1,0
0.280555500,0,0
0.280563750,1,0
0.280572750,0,0
0.280589750,1,0
0.280598750,0,0
0.280607125,1,0
0.280616125,0,0
0.280624375,1,0
0.280633500,0,0
0.280659125,1,0
0.280685500,0,0
0.280693750,1,0
0.280772125,0,0
0.280780500,1,0
0.280789500,0,0
0.280806500,1,0
0.280815500,0,0
0.280832500,1,0
0.280858875,0,0
0.280884500,1,0
0.280893500,0,0
0.280936500,1,0
0.280945500,0,0
0.280953750,1,0
0.280971500,0,0
0.280979875,1,0
0.280988875,0,0
0.281005875,1,0
0.281032125,0,0
0.281040500,1,0
0.281075500,0,0
0.281083875,1,0
0.281101500,0,0
0.281109875,1,0
0.281118875,0,0
0.281153125,1,0
0.281162250,0,0
0.281179125,1,0
0.281205500,0,0
0.281222500,1,0
0.281231500,0,0
0.281239875,1,0
0.281248875,0,0
0.281257250,1,0
0.281292250,0,0
0.281317875,1,0
0.281335500,0,0
0.281352500,1,0
0.281378875,0,0
0.281413250,1,0
0.281439625,0,0
0.281447875,1,0
0.281465625,0,0
0.281473875,1,0
0.281491625,0,0
0.281499875,1,0
0.281508875,0,0
0.281525875,1,0
0.281552250,0,0
0.281586625,1,0
0.281613000,0,0
0.281621250,1,0
0.281638875,0,0
0.281647250,1,0
0.281656250,0,0
0.281664625,1,0
0.281691000,0,0
0.281716625,1,0
0.282450875,1,1
0.284464125,1,0
0.286451125,1,1
0.289044875,1,0
0.290081500,0,0
0.290089875,1,0
0.290168250,0,0
0.290176500,1,0
0.290185500,0,0
0.290202500,1,0
0.290211500,0,0
0.290219875,1,0
0.290254875,0,0
0.290289250,1,0
0.290298250,0,0
0.290315250,1,0
0.290341500,0,0
0.290349875,1,0
0.290358875,0,0
0.290367250,1,0
0.290428250,0,0
0.290436500,1,0
0.290445625,0,0
0.290451875,0,1
0.290453875,1,1
0.290462875,0,1
0.290488500,1,1
0.290514875,0,1
0.290549250,1,1
0.290558250,0,1
0.290566625,1,1
0.290575625,0,1
0.290592625,1,1
0.290601625,0,1
0.290609875,1,1
0.290619000,0,1
0.290627250,1,1
0.290636250,0,1
0.290661875,1,1
0.290688250,0,1
0.290696625,1,1
0.290775000,0,1
0.290783250,1,1
0.290792250,0,1
0.290809250,1,1
0.290818250,0,1
0.290835250,1,1
0.290861625,0,1
0.290870000,1,1
0.290879000,0,1
0.290887250,1,1
0.290896375,0,1
0.290939250,1,1
0.290948375,0,1
0.290956625,1,1
0.290974375,0,1
0.290982625,1,1
0.290991625,0,1
0.291008625,1,1
0.291035000,0,1
0.291078000,1,1
0.291104375,0,1
0.291112625,1,1
0.291121625,0,1
0.291156000,1,1
0.291165000,0,1
0.291182000,1,1
0.291208375,0,1
0.291216625,1,1
0.291234375,0,1
0.291242625,1,1
0.291251750,0,1
0.291260000,1,1
0.291295000,0,1
0.291320625,1,1
0.291338375,0,1
0.291355375,1,1
0.291381750,0,1
0.291416000,1,1
0.291442375,0,1
0.291450750,1,1
0.291468375,0,1
0.291476750,1,1
0.291494375,0,1
0.291502750,1,1
0.291511750,0,1
0.291528750,1,1
0.291555125,0,1
0.291589375,1,1
0.291615750,0,1
0.291624000,1,1
0.291641750,0,1
0.291650000,1,1
0.291659125,0,1
0.291693375,1,1
0.291702375,0,1
0.291719375,1,1
0.292452625,1,0
0.294465750,1,1
0.296452875,1,0
0.298453125,1,1
0.300301000,0,1
0.300309375,1,1
0.300387750,0,1
0.300396000,1,1
0.300405000,0,1
0.300422000,1,1
0.300431000,0,1
0.300439375,1,1
0.300453625,1,0
0.300474375,0,0
0.300508750,1,0
0.300517750,0,0
0.300534750,1,0
0.300561000,0,0
0.300569375,1,0
0.300578375,0,0
0.300586750,1,0
0.300647750,0,0
0.300656000,1,0
0.300665125,0,0
0.300673375,1,0
0.300682375,0,0
0.300708125,1,0
0.300734375,0,0
0.300768750,1,0
0.300777750,0,0
0.300786125,1,0
0.300795125,0,0
0.300812125,1,0
0.300821125,0,0
0.300829375,1,0
0.300838500,0,0
0.300846750,1,0
0.300855750,0,0
0.300881375,1,0
0.300907750,0,0
0.300916125,1,0
0.300994500,0,0
0.301002750,1,0
0.301011750,0,0
0.301028750,1,0
0.301037875,0,0
0.301054750,1,0
0.301081125,0,0
0.301089500,1,0
0.301098500,0,0
0.301106750,1,0
0.301115875,0,0
0.301158750,1,0
0.301167750,0,0
0.301176125,1,0
0.301193875,0,0
0.301202125,1,0
0.301211125,0,0
0.301228125,1,0
0.301254500,0,0
0.301297500,1,0
0.301323875,0,0
0.301332125,1,0
0.301341250,0,0
0.301375500,1,0
0.301384500,0,0
0.301401500,1,0
0.301427875,0,0
0.301436125,1,0
0.301453875,0,0
0.301462125,1,0
0.301471250,0,0
0.301479500,1,0
0.301514500,0,0
0.301540125,1,0
0.301557875,0,0
0.301574875,1,0
0.301601250,0,0
0.301609500,1,0
0.301618625,0,0
0.301635500,1,0
0.301661875,0,0
0.301670250,1,0
0.301687875,0,0
0.301696250,1,0
0.301713875,0,0
0.301722250,1,0
0.301731250,0,0
0.301748250,1,0
0.301774625,0,0
0.301782875,1,0
0.301791875,0,0
0.301808875,1,0
0.301835250,0,0
0.301843625,1,0
0.301861250,0,0
0.301869625,1,0
0.301887250,0,0
0.301912875,1,0
0.301922000,0,0
0.301938875,1,0
0.302454125,1,1
0.304467500,1,0
0.306454500,1,1
0.308454875,1,0
0.310095750,0,0
0.310104125,1,0
0.310182500,0,0
0.310190750,1,0
0.310199875,0,0
0.310216750,1,0
0.310225875,0,0
0.310234125,1,0
0.310269125,0,0
0.310303500,1,0
0.310312500,0,0
0.310329500,1,0
0.310355875,0,0
0.310364125,1,0
0.310373250,0,0
0.310381500,1,0
0.310442500,0,0
0.310450875,1,0
0.310455125,1,1
0.310459875,0,1
0.310468125,1,1
0.310477250,0,1
0.310502875,1,1
0.310529250,0,1
0.310563500,1,1
0.310572500,0,1
0.310580875,1,1
0.310589875,0,1
0.310606875,1,1
0.310615875,0,1
0.310624250,1,1
0.310633250,0,1
0.310641500,1,1
0.310650625,0,1
0.310676250,1,1
0.310702625,0,1
0.310710875,1,1
0.310789250,0,1
0.310797500,1,1
0.310806625,0,1
0.310823500,1,1
0.310832625,0,1
0.310849500,1,1
0.310875875,0,1
0.310884250,1,1
0.310893250,0,1
0.310901625,1,1
0.310910625,0,1
0.310953625,1,1
0.310962625,0,1
0.310970875,1,1
0.310988625,0,1
0.310996875,1,1
0.311006000,0,1
0.311022875,1,1
0.311049250,0,1
0.311092250,1,1
0.311118625,0,1
0.311126875,1,1
0.311136000,0,1
0.311170250,1,1
0.311179250,0,1
0.311196250,1,1
0.311222625,0,1
0.311248250,1,1
0.311266000,0,1
0.311274250,1,1
0.311309250,0,1
0.311335000,1,1
0.311352625,0,1
0.311369625,1,1
0.311396000,0,1
0.311404250,1,1
0.311413375,0,1
0.311430375,1,1
0.311456625,0,1
0.311465000,1,1
0.311482625,0,1
0.311491000,1,1
0.311508750,0,1
0.311517000,1,1
0.311526000,0,1
0.311543000,1,1
0.311569375,0,1
0.311586375,1,1
0.311595375,0,1
0.311603625,1,1
0.311630000,0,1
0.311638375,1,1
0.311656000,0,1
0.311664375,1,1
0.311673375,0,1
0.311681750,1,1
0.311690750,0,1
0.311707625,1,1
0.311716750,0,1
0.311733750,1,1
0.312456000,1,0
0.314480750,1,1
0.316456375,1,0
0.318456500,1,1
0.320090000,0,1
0.320098250,1,1
0.320176625,0,1
0.320185000,1,1
0.320194000,0,1
0.320211000,1,1
0.320220000,0,1
0.320228250,1,1
0.320263250,0,1
0.320297625,1,1
0.320306625,0,1
0.320323625,1,1
0.320350000,0,1
0.320358250,1,1
0.320367375,0,1
0.320375625,1,1
0.320436625,0,1
0.320445000,1,1
0.320454000,0,1
0.320456875,0,0
0.320462375,1,0
0.320471375,0,0
0.320497000,1,0
0.320523375,0,0
0.320557625,1,0
0.320566750,0,0
0.320575000,1,0
0.320584000,0,0
0.320601000,1,0
0.320610000,0,0
0.320618375,1,0
0.320627375,0,0
0.320635625,1,0
0.320644750,0,0
0.320670375,1,0
0.320696750,0,0
0.320705000,1,0
0.320783375,0,0
0.320791750,1,0
0.320800750,0,0
0.320817750,1,0
0.320826750,0,0
0.320843750,1,0
0.320870125,0,0
0.320878375,1,0
0.320887375,0,0
0.320895750,1,0
0.320904750,0,0
0.320947750,1,0
0.320956750,0,0
0.320965000,1,0
0.320982750,0,0
0.320991000,1,0
0.321000125,0,0
0.321017000,1,0
0.321043375,0,0
0.321086375,1,0
0.321112750,0,0
0.321121125,1,0
0.321130125,0,0
0.321164375,1,0
0.321173500,0,0
0.321190375,1,0
0.321216750,0,0
0.321225125,1,0
0.321234125,0,0
0.321242375,1,0
0.321260125,0,0
0.321268375,1,0
0.321303500,0,0
0.321329125,1,0
0.321346750,0,0
0.321363750,1,0
0.321390125,0,0
0.321398500,1,0
0.321407500,0,0
0.321424500,1,0
0.321450875,0,0
0.321459125,1,0
0.321476875,0,0
0.321485125,1,0
0.321502875,0,0
0.321511125,1,0
0.321520125,0,0
0.321537125,1,0
0.321563500,0,0
0.321571750,1,0
0.321589500,0,0
0.321597875,1,0
0.321624125,0,0
0.321632500,1,0
0.321650125,0,0
0.321658500,1,0
0.321684875,0,0
0.321701875,1,0
0.321710875,0,0
0.321727875,1,0
0.322457500,1,1
0.324470875,1,0
0.326483250,1,1
0.328458375,1,0
0.330084125,0,0
0.330092375,1,0
0.330170750,0,0
0.330179125,1,0
0.330188125,0,0
0.330205125,1,0
0.330214125,0,0
0.330222375,1,0
0.330257500,0,0
0.330291750,1,0
0.330300750,0,0
0.330317750,1,0
0.330344125,0,0
0.330352500,1,0
0.330361500,0,0
0.330369750,1,0
0.330430875,0,0
0.330439125,1,0
0.330448125,0,0
0.330456500,1,0
0.330458750,1,1
0.330465500,0,1
0.330491125,1,1
0.330517500,0,1
0.330525750,1,1
0.330534875,0,1
0.330551750,1,1
0.330560875,0,1
0.330569125,1,1
0.330578125,0,1
0.330595125,1,1
0.330604125,0,1
0.330612500,1,1
0.330621500,0,1
0.330629875,1,1
0.330638875,0,1
0.330664500,1,1
0.330690875,0,1
0.330699125,1,1
0.330777500,0,1
0.330785875,1,1
0.330794875,0,1
0.330811875,1,1
0.330820875,0,1
0.330837875,1,1
0.330864250,0,1
0.330881125,1,1
0.330898875,0,1
0.330941875,1,1
0.330950875,0,1
0.330959250,1,1
0.330976875,0,1
0.330985250,1,1
0.330994250,0,1
0.331011250,1,1
0.331037625,0,1
0.331045875,1,1
0.331054875,0,1
0.331080500,1,1
0.331106875,0,1
0.331115250,1,1
0.331124250,0,1
0.331158500,1,1
0.331167625,0,1
0.331184625,1,1
0.331210875,0,1
0.331219250,1,1
0.331228250,0,1
0.331236625,1,1
0.331254250,0,1
0.331262625,1,1
0.331297625,0,1
0.331323250,1,1
0.331341000,0,1
0.331357875,1,1
0.331384250,0,1
0.331392625,1,1
0.331401625,0,1
0.331418625,1,1
0.331445000,0,1
0.331453250,1,1
0.331471000,0,1
0.331479250,1,1
0.331497000,0,1
0.331505250,1,1
0.331514375,0,1
0.331531250,1,1
0.331557625,0,1
0.331566000,1,1
0.331583625,0,1
0.331592000,1,1
0.331618375,0,1
0.331626625,1,1
0.331644375,0,1
0.331661250,1,1
0.331670375,0,1
0.331678625,1,1
0.331687625,0,1
0.331696000,1,1
0.331705000,0,1
0.331722000,1,1
0.332459250,1,0
0.333459250,1,1
0.334472750,1,0
0.335459625,1,1
0.336459875,1,0
0.337459875,1,1
0.338460125,1,0
0.339460375,1,1
0.340095625,0,1
0.340103875,1,1
0.340182250,0,1
0.340190625,1,1
0.340199625,0,1
0.340216625,1,1
0.340225625,0,1
0.340233875,1,1
0.340268875,0,1
0.340303250,1,1
0.340312250,0,1
0.340329250,1,1
0.340355625,0,1
0.340363875,1,1
0.340373000,0,1
0.340381250,1,1
0.340442250,0,1
0.340450625,1,1
0.340459625,0,1
0.340460625,0,0
0.340468000,1,0
0.340477000,0,0
0.340502625,1,0
0.340529000,0,0
0.340537250,1,0
0.340546375,0,0
0.340563250,1,0
0.340572375,0,0
0.340580625,1,0
0.340589625,0,0
0.340606625,1,0
0.340615625,0,0
0.340624000,1,0
0.340633000,0,0
0.340641250,1,0
0.340650375,0,0
0.340676000,1,0
0.340702375,0,0
0.340710625,1,0
0.340789000,0,0
0.340797375,1,0
0.340806375,0,0
0.340823375,1,0
0.340832375,0,0
0.340849375,1,0
0.340875750,0,0
0.340892625,1,0
0.340910375,0,0
0.340953375,1,0
0.340962375,0,0
0.340970625,1,0
0.340988375,0,0
0.340996625,1,0
0.341005750,0,0
0.341022625,1,0
0.341049000,0,0
0.341057375,1,0
0.341066375,0,0
0.341092000,1,0
0.341118375,0,0
0.341126750,1,0
0.341135750,0,0
0.341170000,1,0
0.341179125,0,0
0.341196000,1,0
0.341222375,0,0
0.341230750,1,0
0.341239750,0,0
0.341248000,1,0
0.341265750,0,0
0.341274000,1,0
0.341309125,0,0
0.341334750,1,0
0.341352375,0,0
0.341369375,1,0
0.341395750,0,0
0.341404125,1,0
0.341413125,0,0
0.341430125,1,0
0.341456500,0,0
0.341460625,0,1
0.341464750,1,1
0.341482375,0,1
0.341490750,1,1
0.341508500,0,1
0.341516750,1,1
0.341525750,0,1
0.341542750,1,1
0.341569125,0,1
0.341577375,1,1
0.341595125,0,1
0.341603500,1,1
0.341629750,0,1
0.341638125,1,1
0.341655750,0,1
0.341672750,1,1
0.341681875,0,1
0.341690125,1,1
0.341699125,0,1
0.341707500,1,1
0.341716500,0,1
0.341733500,1,1
0.342461000,1,0
0.343460875,1,1
0.344474375,1,0
0.345461250,1,1
0.346461500,1,0
0.347461625,1,1
0.348461875,1,0
0.349461875,1,1
0.350306375,0,1
0.350314750,1,1
0.350393125,0,1
0.350401375,1,1
0.350410500,0,1
0.350427375,1,1
0.350436500,0,1
0.350444750,1,1
0.350462250,1,0
0.350479750,0,0
0.350514125,1,0
0.350523125,0,0
0.350540125,1,0
0.350566500,0,0
0.350574750,1,0
0.350583750,0,0
0.350592125,1,0
0.350653125,0,0
0.350661500,1,0
0.350670500,0,0
0.350678750,1,0
0.350687750,0,0
0.350713500,1,0
0.350739875,0,0
0.350748125,1,0
0.350757125,0,0
0.350774125,1,0
0.350783125,0,0
0.350791500,1,0
0.350800500,0,0
0.350817500,1,0
0.350826500,0,0
0.350834750,1,0
0.350843875,0,0
0.350852125,1,0
0.350861125,0,0
0.350886750,1,0
0.350913125,0,0
0.350921500,1,0
0.350999875,0,0
0.351008125,1,0
0.351017250,0,0
0.351034125,1,0
0.351043250,0,0
0.351060125,1,0
0.351086500,0,0
0.351103500,1,0
0.351121250,0,0
0.351164125,1,0
0.351173250,0,0
0.351181500,1,0
0.351199250,0,0
0.351207500,1,0
0.351216500,0,0
0.351233500,1,0
0.351259875,0,0
0.351268250,1,0
0.351277250,0,0
0.351302875,1,0
0.351329250,0,0
0.351337500,1,0
0.351346625,0,0
0.351380875,1,0
0.351389875,0,0
0.351406875,1,0
0.351433250,0,0
0.351441500,1,0
0.351450625,0,0
0.351458875,1,0
0.351462375,1,1
0.351476625,0,1
0.351484875,1,1
0.351519875,0,1
0.351545625,1,1
0.351563250,0,1
0.351580250,1,1
0.351606625,0,1
0.351614875,1,1
0.351623875,0,1
0.351640875,1,1
0.351667250,0,1
0.351675625,1,1
0.351693250,0,1
0.351701625,1,1
0.351719250,0,1
0.351727625,1,1
0.351736625,0,1
0.351753625,1,1
0.351780000,0,1
0.351805625,1,1
0.351840625,0,1
0.351849000,1,1
0.351866625,0,1
0.351875000,1,1
0.351892625,0,1
0.351901000,1,1
0.351910000,0,1
0.351918250,1,1
0.351927375,0,1
0.351944250,1,1
0.352555125,1,0
0.353462625,1,1
0.354476125,1,0
0.355462875,1,1
0.356463250,1,0
0.357463250,1,1
0.358463500,1,0
0.359463625,1,1
0.360092500,0,1
0.360100875,1,1
0.360179250,0,1
0.360187500,1,1
0.360196500,0,1
0.360213500,1,1
0.360222500,0,1
0.360230875,1,1
0.360265875,0,1
0.360300250,1,1
0.360309250,0,1
0.360326250,1,1
0.360352500,0,1
0.360360875,1,1
0.360369875,0,1
0.360378250,1,1
0.360439250,0,1
0.360447500,1,1
0.360456625,0,1
0.360463875,0,0
0.360464875,1,0
0.360473875,0,0
0.360499500,1,0
0.360525875,0,0
0.360534250,1,0
0.360543250,0,0
0.360560250,1,0
0.360569250,0,0
0.360577625,1,0
0.360586625,0,0
0.360603625,1,0
0.360612625,0,0
0.360620875,1,0
0.360630000,0,0
0.360638250,1,0
0.360647250,0,0
0.360672875,1,0
0.360699250,0,0
0.360707625,1,0
0.360786000,0,0
0.360794250,1,0
0.360803250,0,0
0.360820250,1,0
0.360829375,0,0
0.360846250,1,0
0.360872625,0,0
0.360889625,1,0
0.360907375,0,0
0.360950250,1,0
0.360959375,0,0
0.360967625,1,0
0.360985375,0,0
0.360993625,1,0
0.361002625,0,0
0.361019625,1,0
0.361046000,0,0
0.361054375,1,0
0.361063375,0,0
0.361089000,1,0
0.361115375,0,0
0.361123625,1,0
0.361132750,0,0
0.361167000,1,0
0.361176000,0,0
0.361193000,1,0
0.361219375,0,0
0.361236375,1,0
0.361262750,0,0
0.361271000,1,0
0.361306000,0,0
0.361331625,1,0
0.361349375,0,0
0.361366375,1,0
0.361392750,0,0
0.361401000,1,0
0.361410125,0,0
0.361427000,1,0
0.361453375,0,0
0.361461750,1,0
0.361463875,1,1
0.361479375,0,1
0.361487750,1,1
0.361505375,0,1
0.361513750,1,1
0.361522750,0,1
0.361539750,1,1
0.361566125,0,1
0.361591750,1,1
0.361626750,0,1
0.361635125,1,1
0.361652750,0,1
0.361678375,1,1
0.361696125,0,1
0.361704375,1,1
0.361713500,0,1
0.361730375,1,1
0.362464250,1,0
0.363464250,1,1
0.364585625,1,0
0.365464750,1,1
0.366464875,1,0
0.367464875,1,1
0.368465250,1,0
0.369465250,1,1
0.370104000,0,1
0.370112375,1,1
0.370190625,0,1
0.370199000,1,1
0.370208000,0,1
0.370225000,1,1
0.370234000,0,1
0.370242375,1,1
0.370277375,0,1
0.370311625,1,1
0.370320750,0,1
0.370337625,1,1
0.370364000,0,1
0.370372375,1,1
0.370381375,0,1
0.370389750,1,1
0.370450750,0,1
0.370459000,1,1
0.370468125,0,1
0.370476375,1,1
0.370485375,0,1
0.370511000,1,1
0.370537375,0,1
0.370545750,1,1
0.370554750,0,1
0.370571750,1,1
0.370580750,0,1
0.370589000,1,1
0.370598125,0,1
0.370615000,1,1
0.370624125,0,1
0.370632375,1,1
0.370641375,0,1
0.370649750,1,1
0.370658750,0,1
0.370684375,1,1
0.370710750,0,1
0.370719125,1,1
0.370797375,0,1
0.370805750,1,1
0.370814750,0,1
0.370826125,0,0
0.370831750,1,0
0.370840750,0,0
0.370857750,1,0
0.370884125,0,0
0.370892375,1,0
0.370918750,0,0
0.370961750,1,0
0.370970750,0,0
0.370979125,1,0
0.370996750,0,0
0.371005125,1,0
0.371014125,0,0
0.371031125,1,0
0.371057500,0,0
0.371065750,1,0
0.371074875,0,0
0.371100500,1,0
0.371126875,0,0
0.371135125,1,0
0.371144125,0,0
0.371178500,1,0
0.371187500,0,0
0.371204500,1,0
0.371230875,0,0
0.371247875,1,0
0.371274250,0,0
0.371282500,1,0
0.371317500,0,0
0.371343125,1,0
0.371360875,0,0
0.371377875,1,0
0.371404250,0,0
0.371412500,1,0
0.371421500,0,0
0.371438500,1,0
0.371464875,0,0
0.371465625,0,1
0.371473250,1,1
0.371490875,0,1
0.371499250,1,1
0.371516875,0,1
0.371525250,1,1
0.371534250,0,1
0.371551250,1,1
0.371577500,0,1
0.371585875,1,1
0.371594875,0,1
0.371603250,1,1
0.371638250,0,1
0.371646500,1,1
0.371664250,0,1
0.371681250,1,1
0.371707625,0,1
0.371715875,1,1
0.371724875,0,1
0.371741875,1,1
0.372466000,1,0
0.373465875,1,1
0.374479375,1,0
0.375466250,1,1
0.376466500,1,0
0.377466750,1,1
0.378467000,1,0
0.379466875,1,1
0.380098125,0,1
0.380106500,1,1
0.380184875,0,1
0.380193125,1,1
0.380202125,0,1
0.380219125,1,1
